image,classe,confiance,x1,y1,x2,y2
ANFR_1679737.jpg,antenne,0.103,77.8,589.9,232.8,779.8
ANFR_1679737.jpg,antenne,0.103,784.6,78.3,937.1,248.8
ANFR_1679737.jpg,antenne,0.103,77.4,539.6,232.5,729.2
ANFR_1681423.jpg,antenne,0.103,399.0,74.7,555.8,248.2
ANFR_1681423.jpg,antenne,0.103,785.5,229.5,941.3,421.6
ANFR_1710227.jpg,antenne,0.103,761.6,564.6,922.8,757.4
ANFR_1710227.jpg,antenne,0.103,762.0,180.5,922.4,372.9
ANFR_1710227.jpg,antenne,0.103,760.6,122.8,923.2,319.0
ANFR_1792887.jpg,antenne,0.103,99.2,260.1,257.2,449.8
ANFR_1831346.jpg,antenne,0.103,756.8,140.4,914.7,325.7
ANFR_1831346.jpg,antenne,0.103,95.5,490.5,251.5,679.8
ANFR_1950123.jpg,antenne,0.103,98.8,571.9,253.5,759.7
ANFR_1950123.jpg,antenne,0.103,91.8,106.5,249.9,295.7
ANFR_1950494.jpg,antenne,0.103,762.4,361.3,920.3,552.9
ANFR_1950494.jpg,antenne,0.103,97.9,641.6,256.3,833.7
ANFR_2049015.jpg,antenne,0.103,98.0,360.1,256.2,550.4
ANFR_2049015.jpg,antenne,0.103,763.4,482.8,923.7,676.6
ANFR_2049015.jpg,antenne,0.103,762.1,259.8,922.8,449.1
ANFR_2049015.jpg,antenne,0.103,782.5,74.6,923.3,227.0
ANFR_2311941.jpg,antenne,0.103,401.4,752.5,559.8,926.2
ANFR_2368665.jpg,antenne,0.103,78.5,255.0,235.2,444.7
ANFR_2368665.jpg,antenne,0.103,783.6,608.1,931.0,777.9
ANFR_2368665.jpg,antenne,0.103,731.5,95.0,898.9,271.4
ANFR_2385920.jpg,antenne,0.103,781.8,102.6,935.7,293.2
ANFR_2479993.jpg,antenne,0.103,95.5,96.2,255.9,288.2
ANFR_2501177.jpg,antenne,0.103,94.6,100.9,253.5,292.8
ANFR_2516570.jpg,antenne,0.103,95.4,438.1,251.9,629.0
ANFR_2516570.jpg,antenne,0.103,94.3,388.1,250.2,577.9
ANFR_2516570.jpg,antenne,0.103,94.4,336.0,251.9,527.8
ANFR_2532695.jpg,antenne,0.103,78.0,695.9,231.7,884.8
ANFR_2543945.jpg,antenne,0.103,784.3,67.4,932.5,223.7
ANFR_2567246.jpg,antenne,0.103,756.0,94.1,914.6,273.5
ANFR_2636551.jpg,antenne,0.103,95.8,127.0,255.2,320.7
ANFR_2636551.jpg,antenne,0.103,77.2,642.4,232.4,832.5
ANFR_2636551.jpg,antenne,0.103,81.1,101.4,234.9,291.9
ANFR_2640050.jpg,antenne,0.103,580.5,388.9,739.4,577.0
ANFR_2640050.jpg,antenne,0.103,732.5,126.2,891.5,319.9
ANFR_2640050.jpg,antenne,0.103,80.8,597.3,232.1,782.5
ANFR_2640050.jpg,antenne,0.103,115.6,738.9,271.4,918.9
ANFR_2654106.jpg,antenne,0.103,761.2,639.8,918.8,831.7
ANFR_2662883.jpg,antenne,0.103,782.5,472.6,932.4,657.5
ANFR_2662883.jpg,antenne,0.103,761.5,153.1,921.2,347.7
ANFR_2697178.jpg,antenne,0.103,784.2,746.8,936.9,928.6
ANFR_2697178.jpg,antenne,0.103,760.5,80.2,919.6,247.8
ANFR_2701364.jpg,antenne,0.103,98.6,667.7,256.9,857.9
ANFR_2701364.jpg,antenne,0.103,97.0,720.8,255.6,912.4
ANFR_2713171.jpg,antenne,0.103,407.7,413.2,566.3,599.0
ANFR_2713171.jpg,antenne,0.103,86.5,77.7,229.9,239.2
ANFR_2828017.jpg,antenne,0.103,758.7,412.4,915.1,605.4
ANFR_2876424.jpg,antenne,0.103,97.5,466.6,255.9,655.0
ANFR_2876424.jpg,antenne,0.103,733.1,80.5,895.3,249.1
ANFR_2876424.jpg,antenne,0.103,760.7,537.9,920.0,730.6
ANFR_2876424.jpg,antenne,0.103,761.7,618.3,920.9,809.7
ANFR_2876424.jpg,antenne,0.103,761.0,282.0,920.1,473.9
ANFR_2885698.jpg,antenne,0.103,104.2,590.7,253.8,779.9
ANFR_2886199.jpg,antenne,0.103,760.1,87.2,922.0,271.0
ANFR_2957112.jpg,antenne,0.103,97.1,621.1,255.2,807.9
ANFR_2970803.jpg,antenne,0.103,93.0,417.7,249.7,605.3
ANFR_2989296.jpg,antenne,0.103,94.0,670.3,252.5,861.1
ANFR_3039108.jpg,antenne,0.103,80.7,748.7,231.3,929.6
ANFR_3041144.jpg,antenne,0.103,95.9,128.0,254.8,321.1
ANFR_3041144.jpg,antenne,0.103,96.7,181.4,254.5,372.1
ANFR_3062801.jpg,antenne,0.103,765.6,124.7,929.0,320.5
ANFR_3080386.jpg,antenne,0.103,578.9,563.5,736.2,741.9
ANFR_3091650.jpg,antenne,0.103,763.4,122.0,925.2,317.7
ANFR_3091650.jpg,antenne,0.103,782.6,99.6,936.2,289.7
ANFR_3091650.jpg,antenne,0.103,400.0,703.6,558.4,887.2
ANFR_3091650.jpg,antenne,0.103,755.8,697.1,916.4,888.4
ANFR_3091650.jpg,antenne,0.103,74.1,232.4,213.4,397.8
ANFR_3097902.jpg,antenne,0.103,93.6,724.1,252.3,913.5
ANFR_3097902.jpg,antenne,0.103,75.2,563.8,231.0,754.6
ANFR_3097902.jpg,antenne,0.103,91.8,440.8,252.6,631.5
ANFR_3097902.jpg,antenne,0.103,94.5,285.4,256.1,478.0
ANFR_3120599.jpg,antenne,0.103,732.4,79.4,895.9,250.1
ANFR_3182931.jpg,antenne,0.103,96.2,698.9,253.6,889.8
ANFR_3182931.jpg,antenne,0.103,759.7,673.4,918.4,863.0
ANFR_3244662.jpg,antenne,0.103,760.5,544.3,917.4,733.3
ANFR_3276112.jpg,antenne,0.103,445.2,359.0,596.4,537.2
ANFR_3300148.jpg,antenne,0.103,96.2,540.7,254.6,730.5
ANFR_435641.jpg,antenne,0.103,632.5,392.8,786.0,577.9
ANFR_435641.jpg,antenne,0.103,738.0,239.1,900.0,428.6
ANFR_435641.jpg,antenne,0.103,402.9,268.9,565.7,450.8
ANFR_435641.jpg,antenne,0.103,765.3,107.9,924.5,297.6
ANFR_435641.jpg,antenne,0.103,426.7,256.8,578.0,427.9
ANFR_437488.jpg,antenne,0.103,80.3,485.7,234.6,675.1
ANFR_462036.jpg,antenne,0.103,198.3,731.4,365.3,915.9
ANFR_462036.jpg,antenne,0.103,782.5,720.5,936.1,907.5
ANFR_462036.jpg,antenne,0.103,77.4,242.3,216.2,409.7
ANFR_472746.jpg,antenne,0.103,123.4,763.1,248.4,901.4
ANFR_587183.jpg,antenne,0.103,760.6,83.8,920.7,266.9
ANFR_601450.jpg,antenne,0.103,786.6,744.6,940.1,927.6
ANFR_601450.jpg,antenne,0.103,84.2,334.5,235.5,519.6
ANFR_601450.jpg,antenne,0.103,463.7,353.7,621.6,547.4
ANFR_601450.jpg,antenne,0.103,762.4,331.2,923.3,524.6
ANFR_605710.jpg,antenne,0.103,735.8,203.3,898.7,396.4
ANFR_650117.jpg,antenne,0.103,603.4,652.7,744.9,802.7
ANFR_683244.jpg,antenne,0.103,95.7,105.2,255.0,294.8
ANFR_683244.jpg,antenne,0.103,760.4,567.6,920.6,755.8
ANFR_690774.jpg,antenne,0.103,398.0,428.5,548.6,605.8
ANFR_690774.jpg,antenne,0.103,218.8,96.7,364.7,253.3
ANFR_771841.jpg,antenne,0.103,460.0,724.6,611.7,903.2
ANFR_771841.jpg,antenne,0.103,758.6,74.0,919.9,248.6
ANFR_814908.jpg,antenne,0.103,760.2,415.2,919.9,604.5
ANFR_814908.jpg,antenne,0.103,82.3,73.4,228.5,242.1
ANFR_816571.jpg,antenne,0.103,782.4,598.2,922.6,773.1
ANFR_816571.jpg,antenne,0.103,758.7,525.2,905.2,707.0
ANFR_851972.jpg,antenne,0.103,95.0,95.5,254.2,285.7
ANFR_851972.jpg,antenne,0.103,97.8,672.4,254.0,861.9
ANFR_851972.jpg,antenne,0.103,757.4,88.1,919.3,272.3
ANFR_953437.jpg,antenne,0.103,95.6,153.1,254.9,346.2
ANFR_953437.jpg,antenne,0.103,782.4,74.4,923.6,228.4
ANFR_1007156.jpg,antenne,0.102,459.7,257.1,600.9,425.2
ANFR_1010485.jpg,antenne,0.102,762.3,182.3,918.7,370.2
ANFR_1212322.jpg,antenne,0.102,730.6,707.6,880.4,874.6
ANFR_1212322.jpg,antenne,0.102,781.4,78.1,920.4,230.9
ANFR_1511237.jpg,antenne,0.102,424.3,195.7,580.9,376.7
ANFR_1511237.jpg,antenne,0.102,426.4,727.7,560.8,886.7
ANFR_1511237.jpg,antenne,0.102,76.2,208.8,230.7,398.1
ANFR_1511237.jpg,antenne,0.102,247.7,540.1,411.9,735.2
ANFR_1513339.jpg,antenne,0.102,781.7,103.1,943.0,290.0
ANFR_1513339.jpg,antenne,0.102,94.4,204.0,244.4,384.2
ANFR_1513339.jpg,antenne,0.102,760.0,120.2,924.1,316.6
ANFR_1568341.jpg,antenne,0.102,731.6,81.5,892.0,250.4
ANFR_1568341.jpg,antenne,0.102,758.8,124.7,919.3,320.7
ANFR_1568371.jpg,antenne,0.102,739.0,243.3,902.2,427.6
ANFR_1568371.jpg,antenne,0.102,784.7,701.6,934.5,888.4
ANFR_1568371.jpg,antenne,0.102,766.5,722.2,925.3,911.0
ANFR_1568371.jpg,antenne,0.102,147.7,498.3,285.3,665.5
ANFR_1568371.jpg,antenne,0.102,760.2,300.4,922.8,496.2
ANFR_1597519.jpg,antenne,0.102,760.9,176.5,922.1,371.3
ANFR_1597519.jpg,antenne,0.102,98.6,334.6,257.2,526.3
ANFR_1597519.jpg,antenne,0.102,782.7,263.8,935.2,451.0
ANFR_1669326.jpg,antenne,0.102,95.6,514.2,254.8,705.8
ANFR_1669326.jpg,antenne,0.102,503.0,176.5,646.9,354.2
ANFR_1669326.jpg,antenne,0.102,95.3,310.2,254.6,502.0
ANFR_1669326.jpg,antenne,0.102,95.2,258.6,254.2,450.1
ANFR_1679737.jpg,antenne,0.102,77.9,641.3,232.8,831.3
ANFR_1681423.jpg,antenne,0.102,98.1,667.9,254.1,859.0
ANFR_1681423.jpg,antenne,0.102,297.9,182.5,455.9,372.5
ANFR_1681423.jpg,antenne,0.102,426.2,397.6,564.2,564.1
ANFR_1710227.jpg,antenne,0.102,782.1,75.5,925.5,227.4
ANFR_1710227.jpg,antenne,0.102,782.6,647.3,935.2,835.6
ANFR_1710227.jpg,antenne,0.102,760.4,363.3,919.2,554.8
ANFR_1737051.jpg,antenne,0.102,708.6,105.5,868.3,268.5
ANFR_1737051.jpg,antenne,0.102,220.4,69.7,364.2,216.8
ANFR_1831346.jpg,antenne,0.102,556.1,336.9,715.3,525.0
ANFR_1851458.jpg,antenne,0.102,99.4,491.4,254.5,673.0
ANFR_1950494.jpg,antenne,0.102,760.4,460.6,918.7,651.9
ANFR_1950494.jpg,antenne,0.102,783.7,73.5,926.3,224.7
ANFR_2049015.jpg,antenne,0.102,99.0,152.5,258.2,345.3
ANFR_2049015.jpg,antenne,0.102,80.0,743.5,234.1,928.7
ANFR_2049015.jpg,antenne,0.102,99.1,205.0,257.8,395.9
ANFR_2049015.jpg,antenne,0.102,79.6,694.5,233.1,883.9
ANFR_2049015.jpg,antenne,0.102,85.7,69.5,219.8,219.2
ANFR_2079587.jpg,antenne,0.102,95.8,86.3,252.8,270.2
ANFR_2385920.jpg,antenne,0.102,783.4,73.6,927.0,228.7
ANFR_2385920.jpg,antenne,0.102,82.1,181.4,233.9,369.0
ANFR_2385920.jpg,antenne,0.102,425.7,403.8,583.3,582.1
ANFR_2516570.jpg,antenne,0.102,97.7,719.4,259.7,911.4
ANFR_2532695.jpg,antenne,0.102,762.0,358.1,921.8,551.0
ANFR_2532695.jpg,antenne,0.102,759.3,261.7,918.4,451.3
ANFR_2532695.jpg,antenne,0.102,757.5,89.8,918.0,271.2
ANFR_2543945.jpg,antenne,0.102,608.0,609.1,749.9,772.2
ANFR_2543945.jpg,antenne,0.102,707.9,311.6,869.0,501.8
ANFR_2543945.jpg,antenne,0.102,79.8,70.9,216.2,222.1
ANFR_2640050.jpg,antenne,0.102,737.6,177.9,902.2,369.8
ANFR_2640050.jpg,antenne,0.102,706.1,102.2,867.8,292.1
ANFR_2640050.jpg,antenne,0.102,95.7,516.0,256.0,706.4
ANFR_2659994.jpg,antenne,0.102,80.1,746.4,233.1,930.1
ANFR_2662883.jpg,antenne,0.102,782.7,287.4,935.3,475.5
ANFR_2662883.jpg,antenne,0.102,762.6,440.1,921.3,631.4
ANFR_2690727.jpg,antenne,0.102,100.0,309.4,257.9,498.6
ANFR_2690727.jpg,antenne,0.102,760.3,122.0,923.1,318.0
ANFR_2697178.jpg,antenne,0.102,761.3,616.5,920.5,808.9
ANFR_2697178.jpg,antenne,0.102,413.5,407.4,570.3,598.8
ANFR_2713171.jpg,antenne,0.102,760.6,713.4,922.2,908.4
ANFR_2755704.jpg,antenne,0.102,223.7,65.3,373.6,222.6
ANFR_2817293.jpg,antenne,0.102,553.0,111.5,705.6,287.0
ANFR_2817293.jpg,antenne,0.102,736.9,91.3,901.6,271.0
ANFR_2828017.jpg,antenne,0.102,86.6,70.6,221.2,218.1
ANFR_2828017.jpg,antenne,0.102,760.4,724.0,918.3,913.0
ANFR_2828017.jpg,antenne,0.102,99.2,280.0,258.2,472.2
ANFR_2828017.jpg,antenne,0.102,780.9,299.0,926.9,480.1
ANFR_2828017.jpg,antenne,0.102,731.4,81.0,894.3,249.2
ANFR_2839581.jpg,antenne,0.102,588.7,496.8,742.5,678.5
ANFR_2876424.jpg,antenne,0.102,781.3,700.0,931.3,887.4
ANFR_2876424.jpg,antenne,0.102,783.1,744.3,934.8,928.1
ANFR_2876424.jpg,antenne,0.102,345.9,102.8,507.7,301.2
ANFR_2876424.jpg,antenne,0.102,422.1,100.3,567.4,267.6
ANFR_2876424.jpg,antenne,0.102,782.1,648.8,933.7,836.1
ANFR_2886199.jpg,antenne,0.102,760.1,571.0,919.7,760.7
ANFR_2917087.jpg,antenne,0.102,96.2,77.7,233.8,225.3
ANFR_2917087.jpg,antenne,0.102,760.5,508.6,923.9,704.4
ANFR_2917087.jpg,antenne,0.102,781.9,486.4,936.4,676.2
ANFR_2937855.jpg,antenne,0.102,97.3,612.5,255.9,804.5
ANFR_2957112.jpg,antenne,0.102,529.0,333.7,668.7,509.9
ANFR_2970803.jpg,antenne,0.102,94.3,85.6,250.8,270.1
ANFR_2970803.jpg,antenne,0.102,93.8,460.8,253.5,652.3
ANFR_2989296.jpg,antenne,0.102,76.4,693.4,232.1,884.3
ANFR_2989296.jpg,antenne,0.102,76.6,614.3,232.8,806.4
ANFR_2989296.jpg,antenne,0.102,115.6,524.6,271.8,709.9
ANFR_3041144.jpg,antenne,0.102,79.8,103.0,233.6,291.8
ANFR_3062801.jpg,antenne,0.102,450.1,95.8,600.6,254.2
ANFR_3080386.jpg,antenne,0.102,758.2,126.8,918.7,321.3
ANFR_3080386.jpg,antenne,0.102,759.5,208.5,919.5,400.3
ANFR_3091650.jpg,antenne,0.102,762.6,310.0,922.4,500.1
ANFR_3091650.jpg,antenne,0.102,730.8,723.8,893.1,915.0
ANFR_3091650.jpg,antenne,0.102,732.4,672.4,896.9,864.0
ANFR_3097729.jpg,antenne,0.102,95.9,487.5,254.8,679.5
ANFR_3097902.jpg,antenne,0.102,95.2,234.6,255.2,425.3
ANFR_3097902.jpg,antenne,0.102,76.3,311.0,231.9,500.1
ANFR_3118421.jpg,antenne,0.102,79.9,743.8,234.3,929.2
ANFR_3118421.jpg,antenne,0.102,760.2,284.0,914.2,473.9
ANFR_3118421.jpg,antenne,0.102,96.6,619.1,255.1,809.8
ANFR_3120599.jpg,antenne,0.102,761.4,309.9,921.5,501.3
ANFR_3120599.jpg,antenne,0.102,759.3,74.5,908.5,227.3
ANFR_3120599.jpg,antenne,0.102,762.2,359.1,922.2,551.5
ANFR_3120599.jpg,antenne,0.102,96.8,207.3,255.9,398.7
ANFR_3143567.jpg,antenne,0.102,97.1,510.4,256.1,702.7
ANFR_3143567.jpg,antenne,0.102,759.1,125.2,920.8,320.5
ANFR_3182931.jpg,antenne,0.102,98.3,412.4,256.4,602.8
ANFR_3182931.jpg,antenne,0.102,81.3,727.2,231.6,911.2
ANFR_3244662.jpg,antenne,0.102,116.7,211.1,274.0,401.3
ANFR_3244662.jpg,antenne,0.102,74.0,719.7,229.6,908.9
ANFR_3276112.jpg,antenne,0.102,761.3,157.7,920.9,349.2
ANFR_3276112.jpg,antenne,0.102,99.6,335.1,256.2,525.9
ANFR_3300148.jpg,antenne,0.102,93.5,101.7,253.3,294.9
ANFR_435641.jpg,antenne,0.102,628.8,531.6,783.5,725.9
ANFR_435641.jpg,antenne,0.102,733.0,285.1,897.8,476.5
ANFR_437488.jpg,antenne,0.102,501.1,93.3,659.2,271.6
ANFR_437488.jpg,antenne,0.102,322.3,94.1,480.5,273.4
ANFR_450535.jpg,antenne,0.102,375.6,427.5,534.8,616.2
ANFR_450535.jpg,antenne,0.102,118.0,123.4,275.1,313.0
ANFR_462036.jpg,antenne,0.102,781.2,675.9,930.3,861.8
ANFR_462036.jpg,antenne,0.102,96.3,79.8,251.7,265.1
ANFR_462036.jpg,antenne,0.102,250.8,416.2,390.0,603.0
ANFR_472746.jpg,antenne,0.102,479.4,384.9,641.0,571.4
ANFR_472746.jpg,antenne,0.102,119.0,279.3,279.7,470.4
ANFR_508958.jpg,antenne,0.102,758.0,85.6,920.3,271.4
ANFR_601450.jpg,antenne,0.102,95.0,448.7,249.7,636.9
ANFR_601450.jpg,antenne,0.102,426.7,593.9,584.2,779.3
ANFR_601450.jpg,antenne,0.102,125.5,227.4,270.5,408.8
ANFR_601450.jpg,antenne,0.102,764.9,639.4,922.8,831.3
ANFR_605710.jpg,antenne,0.102,781.2,161.8,930.4,343.7
ANFR_605710.jpg,antenne,0.102,96.8,285.7,252.9,474.5
ANFR_605710.jpg,antenne,0.102,274.9,358.9,426.6,532.4
ANFR_605710.jpg,antenne,0.102,758.9,228.6,917.5,419.8
ANFR_683244.jpg,antenne,0.102,93.3,620.7,250.3,810.7
ANFR_690774.jpg,antenne,0.102,169.4,93.1,334.2,273.3
ANFR_690774.jpg,antenne,0.102,117.0,438.4,276.4,628.8
ANFR_690774.jpg,antenne,0.102,397.4,461.9,552.4,652.5
ANFR_690774.jpg,antenne,0.102,782.1,523.0,933.0,708.3
ANFR_814908.jpg,antenne,0.102,326.4,497.3,480.6,678.0
ANFR_814908.jpg,antenne,0.102,583.7,226.4,750.6,424.6
ANFR_953437.jpg,antenne,0.102,760.1,338.6,915.2,526.5
ANFR_953437.jpg,antenne,0.102,78.0,86.0,231.1,268.4
ANFR_1007156.jpg,antenne,0.101,98.2,694.6,253.9,887.2
ANFR_1010485.jpg,antenne,0.101,554.0,80.7,706.5,247.2
ANFR_1212322.jpg,antenne,0.101,450.7,485.6,611.7,669.6
ANFR_1212322.jpg,antenne,0.101,396.6,444.5,545.1,613.0
ANFR_1212322.jpg,antenne,0.101,654.0,373.8,803.4,577.2
ANFR_1456691.jpg,antenne,0.101,453.7,344.7,602.3,526.7
ANFR_1456691.jpg,antenne,0.101,760.2,253.0,920.7,446.5
ANFR_1511237.jpg,antenne,0.101,249.5,492.6,407.0,681.2
ANFR_1511237.jpg,antenne,0.101,551.0,87.9,712.9,268.4
ANFR_1511237.jpg,antenne,0.101,222.0,597.7,383.1,785.5
ANFR_1513339.jpg,antenne,0.101,604.1,81.7,757.3,246.9
ANFR_1513339.jpg,antenne,0.101,478.0,213.5,634.3,397.4
ANFR_1513339.jpg,antenne,0.101,484.7,665.3,644.1,857.0
ANFR_1513339.jpg,antenne,0.101,734.3,106.5,901.2,293.4
ANFR_1568341.jpg,antenne,0.101,759.1,723.5,918.9,912.7
ANFR_1568341.jpg,antenne,0.101,760.2,181.3,920.5,373.0
ANFR_1568341.jpg,antenne,0.101,761.4,438.7,921.6,630.1
ANFR_1568371.jpg,antenne,0.101,219.0,540.0,376.4,719.1
ANFR_1584204.jpg,antenne,0.101,81.2,748.2,234.6,929.0
ANFR_1596728.jpg,antenne,0.101,466.3,419.7,588.0,559.3
ANFR_1597175.jpg,antenne,0.101,781.1,650.7,930.6,837.0
ANFR_1597175.jpg,antenne,0.101,119.4,700.6,283.8,889.7
ANFR_1597519.jpg,antenne,0.101,732.3,113.5,895.2,296.2
ANFR_1597519.jpg,antenne,0.101,760.3,563.5,919.1,755.0
ANFR_1597519.jpg,antenne,0.101,760.4,465.7,917.4,656.2
ANFR_1597519.jpg,antenne,0.101,99.0,205.0,258.2,397.2
ANFR_1597519.jpg,antenne,0.101,98.7,257.1,257.5,448.5
ANFR_1669326.jpg,antenne,0.101,93.9,102.0,253.3,294.3
ANFR_1669326.jpg,antenne,0.101,655.0,94.5,808.0,269.4
ANFR_1669326.jpg,antenne,0.101,79.0,696.2,232.2,885.3
ANFR_1669326.jpg,antenne,0.101,94.6,209.1,252.6,399.5
ANFR_1710227.jpg,antenne,0.101,781.6,98.7,937.6,291.5
ANFR_1710227.jpg,antenne,0.101,398.1,447.5,555.3,636.9
ANFR_1710227.jpg,antenne,0.101,782.4,540.1,936.6,731.6
ANFR_1710227.jpg,antenne,0.101,761.2,231.1,923.3,424.6
ANFR_1737051.jpg,antenne,0.101,293.4,730.7,435.4,891.8
ANFR_1792887.jpg,antenne,0.101,98.6,357.6,258.0,549.3
ANFR_1792887.jpg,antenne,0.101,82.6,71.4,218.9,222.2
ANFR_1831346.jpg,antenne,0.101,99.3,284.7,257.1,474.3
ANFR_1851458.jpg,antenne,0.101,782.0,67.1,940.5,243.6
ANFR_1950494.jpg,antenne,0.101,115.6,730.5,273.0,916.4
ANFR_1950494.jpg,antenne,0.101,763.4,308.4,922.7,500.6
ANFR_1950494.jpg,antenne,0.101,628.7,79.6,784.0,248.3
ANFR_2049015.jpg,antenne,0.101,97.9,309.7,255.3,500.5
ANFR_2049015.jpg,antenne,0.101,96.2,571.8,253.2,760.0
ANFR_2079587.jpg,antenne,0.101,410.1,396.2,546.6,557.8
ANFR_2311941.jpg,antenne,0.101,763.5,422.3,915.6,609.7
ANFR_2368665.jpg,antenne,0.101,653.8,105.4,812.5,276.1
ANFR_2385920.jpg,antenne,0.101,783.0,412.3,937.6,602.3
ANFR_2479993.jpg,antenne,0.101,733.8,79.6,893.8,248.9
ANFR_2479993.jpg,antenne,0.101,760.4,541.6,920.0,733.7
ANFR_2516581.jpg,antenne,0.101,95.2,88.5,252.2,270.9
ANFR_2516581.jpg,antenne,0.101,759.3,726.2,919.9,913.8
ANFR_2516581.jpg,antenne,0.101,780.9,102.9,936.8,293.9
ANFR_2532695.jpg,antenne,0.101,97.9,80.4,257.3,265.6
ANFR_2543945.jpg,antenne,0.101,275.1,389.8,433.0,574.1
ANFR_2636551.jpg,antenne,0.101,77.3,592.9,231.4,781.1
ANFR_2640050.jpg,antenne,0.101,603.4,412.4,760.4,600.1
ANFR_2640050.jpg,antenne,0.101,115.7,90.4,265.4,248.8
ANFR_2650209.jpg,antenne,0.101,483.4,487.9,638.2,677.8
ANFR_2654106.jpg,antenne,0.101,763.3,543.5,919.3,733.8
ANFR_2659994.jpg,antenne,0.101,763.0,455.2,926.7,651.8
ANFR_2659994.jpg,antenne,0.101,782.8,429.4,934.1,623.6
ANFR_2662883.jpg,antenne,0.101,781.5,99.8,938.5,291.3
ANFR_2662883.jpg,antenne,0.101,783.1,76.0,926.9,229.9
ANFR_2690727.jpg,antenne,0.101,781.8,97.0,940.6,289.9
ANFR_2690727.jpg,antenne,0.101,115.9,83.2,275.2,266.9
ANFR_2690727.jpg,antenne,0.101,99.7,705.5,254.3,892.3
ANFR_2697178.jpg,antenne,0.101,100.3,385.5,258.0,574.9
ANFR_2713171.jpg,antenne,0.101,98.8,746.9,257.0,931.4
ANFR_2713171.jpg,antenne,0.101,766.6,307.2,926.9,499.4
ANFR_2713171.jpg,antenne,0.101,759.4,623.2,915.5,813.9
ANFR_2734984.jpg,antenne,0.101,735.7,69.2,898.8,247.2
ANFR_2734984.jpg,antenne,0.101,780.9,74.2,924.2,228.5
ANFR_2755704.jpg,antenne,0.101,96.5,698.5,253.9,889.5
ANFR_2817293.jpg,antenne,0.101,740.2,232.5,901.8,422.4
ANFR_2828017.jpg,antenne,0.101,477.8,404.7,641.6,596.6
ANFR_2828017.jpg,antenne,0.101,739.4,334.9,903.2,527.2
ANFR_2828017.jpg,antenne,0.101,780.9,337.9,930.4,523.3
ANFR_2828017.jpg,antenne,0.101,780.9,78.9,921.8,227.9
ANFR_2828017.jpg,antenne,0.101,100.5,182.6,256.3,372.8
ANFR_2839581.jpg,antenne,0.101,95.0,721.7,253.5,912.8
ANFR_2876424.jpg,antenne,0.101,761.4,334.6,920.0,527.9
ANFR_2876424.jpg,antenne,0.101,760.7,181.1,921.2,373.4
ANFR_2880306.jpg,antenne,0.101,96.3,748.7,254.2,930.9
ANFR_2880306.jpg,antenne,0.101,758.1,86.0,918.9,270.9
ANFR_2885698.jpg,antenne,0.101,105.0,690.3,262.1,882.8
ANFR_2886199.jpg,antenne,0.101,101.5,82.8,256.7,267.4
ANFR_2917087.jpg,antenne,0.101,222.1,747.1,382.4,927.2
ANFR_2957112.jpg,antenne,0.101,785.0,428.6,930.9,615.6
ANFR_2989296.jpg,antenne,0.101,659.9,150.4,813.8,339.6
ANFR_2989296.jpg,antenne,0.101,97.0,388.4,256.0,579.5
ANFR_3039108.jpg,antenne,0.101,406.8,515.1,563.3,701.6
ANFR_3041144.jpg,antenne,0.101,97.4,231.4,255.9,423.0
ANFR_3041144.jpg,antenne,0.101,82.3,747.1,233.9,929.2
ANFR_3062801.jpg,antenne,0.101,762.8,179.5,925.5,372.3
ANFR_3080386.jpg,antenne,0.101,348.9,719.2,516.2,907.7
ANFR_3080386.jpg,antenne,0.101,780.1,87.4,929.2,251.7
ANFR_3080386.jpg,antenne,0.101,601.5,555.5,768.8,740.8
ANFR_3091650.jpg,antenne,0.101,756.1,594.3,913.9,785.8
ANFR_3091650.jpg,antenne,0.101,424.2,720.0,584.4,905.2
ANFR_3091650.jpg,antenne,0.101,97.7,596.5,252.3,778.9
ANFR_3091650.jpg,antenne,0.101,756.1,547.9,913.9,734.9
ANFR_3091650.jpg,antenne,0.101,96.4,71.1,252.0,244.1
ANFR_3097729.jpg,antenne,0.101,95.2,391.5,252.7,580.1
ANFR_3097729.jpg,antenne,0.101,96.2,539.3,255.0,731.1
ANFR_3097731.jpg,antenne,0.101,756.7,88.3,916.8,271.7
ANFR_3097902.jpg,antenne,0.101,76.1,615.1,232.1,805.6
ANFR_3118421.jpg,antenne,0.101,759.6,233.5,914.0,424.2
ANFR_3118421.jpg,antenne,0.101,79.7,695.6,232.9,884.3
ANFR_3120599.jpg,antenne,0.101,96.0,126.9,255.7,320.9
ANFR_3120599.jpg,antenne,0.101,96.9,258.0,256.4,449.7
ANFR_3120599.jpg,antenne,0.101,762.4,410.7,921.4,602.7
ANFR_3120599.jpg,antenne,0.101,760.7,259.1,919.6,450.9
ANFR_3143567.jpg,antenne,0.101,83.3,70.3,219.0,220.2
ANFR_3143567.jpg,antenne,0.101,270.0,83.1,434.1,267.8
ANFR_3161562.jpg,antenne,0.101,97.2,517.4,255.3,707.2
ANFR_3182931.jpg,antenne,0.101,708.9,72.6,869.6,247.8
ANFR_3182931.jpg,antenne,0.101,98.2,461.9,256.8,653.3
ANFR_3244662.jpg,antenne,0.101,117.4,161.7,276.4,351.6
ANFR_3244662.jpg,antenne,0.101,98.5,85.1,256.8,270.2
ANFR_3244662.jpg,antenne,0.101,79.2,355.4,233.5,545.0
ANFR_3244662.jpg,antenne,0.101,115.8,260.8,273.1,450.8
